Submission ID,Rater1 Comp,Rater2 Comp,Resolved Score,System Overall,Rater1 1,Rater2 1,Rater1 2,Rater2 2,Rater1 3,Rater2 3,Rater1 4,Rater2 4,Rater1 5,Rater2 5,Rater1 6,Rater2 6,System Ideas and Content,System Organization,System Voice,System Word Choice,System Sentence Fluency,System Conventions
1519,20.0,16.0,36.0,39.99999999999999,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5,4,5,4,4,3
1520,20.0,20.0,40.0,45.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,4
1521,13.0,16.0,29.0,36.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4,4,4,4,3,3
1522,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,4,4,3
1523,20.0,21.0,41.0,42.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,3
1524,20.0,20.0,40.0,42.99999999999999,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,4,4
1525,17.0,15.0,32.0,37.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5,4,4,3,3,3
1526,20.0,20.0,40.0,38.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,3,2
1527,18.0,20.0,44.0,34.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,4,3,3,3,3
1528,15.0,19.0,34.0,34.99999999999999,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4,4,4,3,3,3
1529,15.0,16.0,31.0,30.999999999999996,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4,4,4,3,2,2
1530,20.0,14.0,40.0,36.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5,2,5,4,4,3
1531,20.0,20.0,40.0,37.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,3,3,3
1532,20.0,20.0,40.0,33.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,3,3,3
1533,16.0,15.0,31.0,30.999999999999996,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,3,4,4,3,2
1534,14.0,15.0,29.0,27.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3,3,3,3,3,2
1535,20.0,23.0,43.0,38.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5,4,4,4,3,3
1536,20.0,20.0,40.0,30.999999999999996,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,4,3,2
1537,19.0,20.0,40.0,39.99999999999999,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,4,3
1538,16.0,20.0,36.0,34.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5,4,4,3,3,2
1539,16.0,15.0,31.0,39.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5,4,4,4,4,3
1540,10.0,5.0,15.0,16.999999999999996,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2,2,2,2,2,1
1541,18.0,22.0,40.0,39.99999999999999,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5,4,5,4,4,3
1542,18.0,18.0,36.0,27.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3,3,4,3,2,2
1543,20.0,25.0,45.0,45.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5,5,5,4,4,4
1544,17.0,18.0,35.0,34.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4,3,4,4,3,3
1545,20.0,25.0,45.0,37.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5,4,4,3,3,3
1546,20.0,20.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,4,4,3,3
1547,20.0,20.0,40.0,45.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,4
1548,16.0,20.0,36.0,37.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5,4,4,3,3,3
1549,15.0,13.0,28.0,19.999999999999996,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2,2,2,2,2,2
1550,20.0,20.0,40.0,34.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,3,3,3
1551,10.0,10.0,20.0,29.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4,3,4,3,2,2
1552,18.0,18.0,36.0,35.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5,3,4,3,3,3
1553,21.0,25.0,46.0,43.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6,5,5,4,3,3
1554,16.0,16.0,32.0,33.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4,3,4,3,3,3
1555,21.0,20.0,41.0,44.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,4,4,4,4
1556,22.0,22.0,44.0,34.99999999999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4,4,4,3,3,3
1557,20.0,16.0,36.0,42.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5,5,5,4,4,3
1558,20.0,22.0,42.0,34.99999999999999,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,3,3,3
1559,20.0,22.0,42.0,38.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,5,4,4,3
1560,16.0,15.0,31.0,33.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4,3,4,3,3,3
1561,20.0,25.0,40.0,30.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4,3,3,4,3,2
1562,17.0,15.0,32.0,28.999999999999996,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4,3,3,3,3,2
1563,20.0,23.0,43.0,48.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,6,5,5,5,4,4
1564,16.0,15.0,31.0,33.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4,3,4,3,3,3
1565,18.0,18.0,36.0,33.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,3,4,3,3,3
1566,20.0,15.0,35.0,44.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5,5,4,4,4,4
1567,20.0,18.0,36.0,41.00000000000001,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5,4,5,5,4,3
1568,20.0,20.0,40.0,44.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,3,4
1569,20.0,25.0,45.0,42.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5,5,5,4,4,3
1570,20.0,20.0,40.0,45.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,4
1571,19.0,19.0,38.0,38.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,2,3
1572,20.0,16.0,36.0,34.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5,4,4,3,3,2
1573,19.0,18.0,37.0,34.99999999999999,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4,4,4,3,3,3
1574,15.0,15.0,30.0,42.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5,5,5,4,4,3
1575,20.0,21.0,41.0,45.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,4
1576,20.0,20.0,40.0,42.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,3
1577,20.0,16.0,36.0,39.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5,4,5,4,3,3
1578,14.0,15.0,29.0,39.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5,4,4,4,4,3
1579,15.0,17.0,32.0,29.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3,3,3,3,2,3
1580,20.0,18.0,36.0,42.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5,5,5,4,4,3
1581,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,4,4,3
1582,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5,4,5,4,3,3
1583,17.0,16.0,33.0,37.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5,4,5,4,4,2
1584,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,3,3
1585,15.0,15.0,30.0,18.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,3,2,2,1
1586,10.0,17.0,24.0,19.999999999999996,2.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,2,2,2,2,2,2
1587,17.0,16.0,33.0,30.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4,3,5,3,2,2
1588,20.0,20.0,40.0,36.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,3,4,3
1589,16.0,15.0,31.0,39.99999999999999,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5,4,5,4,4,3
1590,12.0,15.0,27.0,32.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4,3,3,3,3,3
1591,18.0,15.0,33.0,36.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4,4,3,4,4,3
1592,20.0,20.0,40.0,40.99999999999999,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5,5,4,4,4,3
1593,19.0,18.0,37.0,36.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5,4,4,3,2,3
1594,15.0,19.0,34.0,34.99999999999999,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4,4,4,3,3,3
1595,18.0,15.0,33.0,34.99999999999999,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4,4,4,3,3,3
1596,18.0,22.0,40.0,38.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,5,4,4,4,3,3
1597,17.0,15.0,32.0,39.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5,4,5,4,3,3
1598,17.0,15.0,32.0,36.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4,4,4,4,3,3
1599,16.0,10.0,30.0,16.999999999999996,4.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2,2,2,2,2,1
1600,20.0,24.0,44.0,43.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6,5,5,4,3,3
1601,13.0,12.0,25.0,32.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4,4,4,3,3,2
1602,20.0,20.0,40.0,37.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5,4,4,3,3,3
1603,12.0,15.0,27.0,30.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4,3,4,3,3,2
1604,20.0,18.0,36.0,27.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3,3,3,3,3,2
1605,25.0,20.0,45.0,42.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5,5,5,4,4,3
1606,21.0,20.0,41.0,45.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6,5,5,5,4,3
1607,25.0,25.0,50.0,36.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,4,4,3,3
1608,20.0,22.0,42.0,39.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5,4,5,4,3,3
1609,20.0,16.0,36.0,27.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3,3,4,2,3,2
1610,20.0,16.0,36.0,41.00000000000001,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5,5,5,3,4,3
1611,20.0,20.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,4,4,3,3
1612,20.0,18.0,36.0,45.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5,5,5,4,4,4
1613,18.0,19.0,37.0,34.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5,4,4,3,3,2
1614,18.0,20.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5,4,5,4,4,3
1615,27.0,18.0,42.0,39.99999999999999,6.0,5.0,5.0,3.0,6.0,5.0,6.0,4.0,6.0,4.0,5.0,3.0,5,4,5,4,4,3
1616,16.0,16.0,32.0,34.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5,4,4,4,2,2
1617,13.0,20.0,30.0,42.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,5,5,4,4,3
1618,20.0,23.0,43.0,30.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3,3,3,3,3,3
1619,15.0,20.0,35.0,33.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4,3,4,3,3,3
1620,24.0,24.0,48.0,37.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,4,5,4,4,2
1621,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,3,3
1622,20.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,3,3,3,3
1623,20.0,25.0,45.0,39.99999999999999,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5,4,5,4,4,3
1624,20.0,25.0,45.0,39.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5,4,4,4,4,3
1625,15.0,15.0,30.0,30.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4,3,4,3,3,2
1626,20.0,17.0,37.0,40.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5,5,4,4,4,3
1627,20.0,18.0,38.0,27.999999999999996,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,4,3,3,2
1628,25.0,22.0,47.0,48.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6,5,5,5,4,4
1629,20.0,21.0,41.0,42.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5,5,5,4,4,3
1630,20.0,18.0,36.0,33.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4,3,4,3,3,3
1631,19.0,24.0,42.0,34.99999999999999,4.0,5.0,4.0,4.0,4.0,6.0,4.0,5.0,3.0,5.0,4.0,5.0,5,2,4,4,4,3
1632,20.0,20.0,40.0,39.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,3,3
1633,15.0,15.0,30.0,34.99999999999999,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4,3,4,4,4,3
1634,20.0,15.0,35.0,30.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4,3,4,3,3,2
1635,20.0,20.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,4,3
1636,20.0,17.0,37.0,32.99999999999999,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4,4,4,4,3,2
1637,20.0,15.0,35.0,32.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4,4,4,3,3,2
1638,19.0,20.0,40.0,42.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,3
1639,20.0,18.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4,4,4,2,2,2
1640,15.0,20.0,35.0,32.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4,4,4,3,3,2
1641,19.0,15.0,34.0,38.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4,4,4,3,3,4
1642,20.0,16.0,36.0,39.99999999999999,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5,4,5,4,4,3
1643,20.0,21.0,41.0,42.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5,5,5,4,4,3
1644,17.0,20.0,37.0,34.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5,4,4,3,3,2
1645,15.0,15.0,30.0,30.999999999999996,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,4,3,3,3
1646,17.0,17.0,34.0,38.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5,4,4,4,3,3
1647,16.0,20.0,36.0,39.99999999999999,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5,4,5,4,4,3
1648,18.0,19.0,37.0,42.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5,5,5,4,4,3
1649,15.0,19.0,34.0,39.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,5,4,4,4,4,3
1650,20.0,23.0,43.0,44.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,6,5,5,4,4,3
1651,20.0,20.0,42.0,32.0,4.0,5.0,4.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,4.0,3.0,4,4,4,3,3,2
1652,20.0,20.0,40.0,44.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,5,4,4
1653,19.0,16.0,35.0,36.99999999999999,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4,4,4,4,4,3
1654,20.0,17.0,37.0,39.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5,4,5,4,3,3
1655,25.0,21.0,46.0,42.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5,5,5,4,4,3
1656,23.0,20.0,43.0,43.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,6,5,5,4,3,3
1657,20.0,20.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,4,3
1658,20.0,20.0,40.0,34.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,3,4,3
1659,16.0,15.0,31.0,30.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4,3,4,3,3,2
1660,15.0,17.0,32.0,30.999999999999996,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,4,3,3,3
1661,20.0,20.0,40.0,36.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,3
1662,22.0,18.0,40.0,44.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,6,5,5,4,4,3
1663,20.0,20.0,40.0,36.99999999999999,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,3
1664,20.0,20.0,40.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,4,3
1665,23.0,22.0,45.0,45.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5,5,5,4,4,4
1666,18.0,18.0,36.0,39.99999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5,4,5,4,4,3
1667,17.0,18.0,35.0,36.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4,4,4,4,3,3
1668,20.0,16.0,36.0,27.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4,3,4,3,3,1
1669,20.0,19.0,40.0,38.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5,4,4,4,3,3
1670,17.0,15.0,32.0,24.999999999999996,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3,3,3,2,2,2
1671,17.0,20.0,37.0,38.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5,4,4,4,3,3
1672,22.0,26.0,48.0,38.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,5,4,4,4,3,3
1673,17.0,16.0,33.0,23.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3,2,3,2,2,2
1674,25.0,25.0,50.0,39.99999999999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,4,5,4,4,3
1675,25.0,21.0,46.0,45.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,6,5,5,5,4,3
1676,20.0,23.0,43.0,45.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5,5,5,4,4,4
1677,12.0,15.0,27.0,30.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4,4,3,3,2,2
1678,17.0,18.0,35.0,39.99999999999999,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5,4,5,4,4,3
1679,19.0,17.0,36.0,28.000000000000004,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5,2,4,2,2,2
1680,25.0,20.0,45.0,42.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,6,4,5,4,4,3
1681,20.0,15.0,35.0,39.99999999999999,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5,4,5,4,4,3
1682,20.0,20.0,40.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,3,3,2
1683,20.0,15.0,35.0,25.999999999999996,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4,2,4,2,2,2
1684,16.0,18.0,34.0,36.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4,4,4,4,3,3
1685,17.0,23.0,40.0,45.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,5,5,5,4,4,4
1686,17.0,16.0,33.0,38.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5,4,4,4,3,3
1687,19.0,20.0,39.0,39.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5,4,4,4,4,3
1688,18.0,15.0,33.0,34.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4,3,4,3,4,3
1689,10.0,14.0,24.0,19.999999999999996,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2,2,2,2,2,2
1690,15.0,16.0,31.0,39.99999999999999,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5,4,5,4,4,3
